"airport","year","flyway","fighter_wing_dummy","ws_intervention_date","ws_intervention_year","staff_years","number_of_mgmt_tasks","total_mgmt_work_hours","itinerant_air_carrier","itinerant_air_taxi","itinerant_general_aviation","itinerent_military","itinerant_total","local_civil","local_military","local_total","total_operations","civ_strike","civ_disruptive_strike","civ_damage_strike","civ_species_order_reported","civ_species_reported","civ_aos_hours","civ_reported_cost","civ_strike_aoa","civ_disruptive_strike_aoa","civ_damage_strike_aoa","civ_species_order_reported_aoa","civ_species_reported_aoa","civ_aos_hours_aoa","civ_reported_cost_aoa","mil_strike","mil_disruptive_strike","mil_damage_strike","mil_species_order_reported","mil_species_reported","mil_reported_cost","mil_strike_aoa","mil_disruptive_strike_aoa","mil_damage_strike_aoa","mil_species_order_reported_aoa","mil_species_reported_aoa","mil_reported_cost_aoa","all_perc_damage","all_perc_damage_aoa","civ_perc_damage","civ_perc_damage_aoa","mil_perc_damage","mil_perc_damage_aoa"
"FAR",2009,"Central",0,NA,NA,NA,NA,NA,9284,18920,20061,5234,53499,27994,3281,31275,84774,16,2,1,15,14,0,0,15,1,0,15,14,0,0,5,3,3,5,5,340883.480068763,5,3,3,5,5,340883.480068763,5.46773868058762,5.15234305215023,3.30463261226276,2.73989803645792,12.3896780992272,12.3896780992272
"FAR",2010,"Central",0,NA,NA,NA,NA,NA,9302,13710,22359,3855,49226,23609,2654,26263,75489,14,1,1,12,12,0,0,12,0,0,12,12,0,0,17,11,3,17,14,262968.528227457,9,4,0,9,8,0,5.77922843126891,3.18752391072358,7.12246686121345,4.98457898776325,4.67303207719694,0.791450474670683
"FAR",2011,"Central",0,NA,NA,NA,NA,NA,4545,14092,26231,3551,48419,26502,2090,28592,77011,2,0,0,2,2,0,0,2,0,0,2,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,2.76865290567094,2.76865290567094,3.77340723980386,3.77340723980386,0.759144237405107,0.759144237405107
"FAR",2012,"Central",0,NA,NA,NA,NA,NA,4443,13839,29101,3124,50507,25700,1979,27679,78186,10,2,1,7,7,2,0,7,1,0,7,7,2,0,6,3,2,5,3,79633.0720395277,1,0,0,0,0,0,0,0,6.54507527366868,3.26235853937771,0,0
"FAR",2013,"Central",0,NA,NA,NA,NA,NA,4435,18950,27710,2150,53245,25572,1621,27193,80438,18,2,1,16,16,100,17004.5492401386,15,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06408533721733,6.8563328240313,7.06408533721733,6.8563328240313,0,0
"FAR",2014,"Central",0,NA,NA,NA,NA,NA,5612,21483,23356,1138,51589,23560,1060,24620,76209,14,1,1,9,9,0,0,11,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71463878935233,3.37226283785423,3.71463878935233,3.37226283785423,0,0
"FAR",2015,"Central",0,NA,NA,NA,NA,NA,5059,19611,24425,1186,50281,23521,852,24373,74654,16,2,1,10,8,1,642.844974720121,10,2,1,8,6,1,642.844974720121,0,0,0,0,0,0,0,0,0,0,0,0,11.661736007458,11.7934434775351,11.661736007458,11.7934434775351,0,0
"FAR",2016,"Central",0,NA,NA,NA,NA,NA,4945,19853,24240,1486,50524,22562,1190,23752,74276,10,5,0,10,9,2,0,10,5,0,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04540163745098,7.04540163745098,7.04540163745098,7.04540163745098,0,0
"FAR",2017,"Central",0,NA,NA,NA,NA,NA,7362,23005,23759,1373,55499,27868,1768,29636,85135,13,0,0,8,7,0,0,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4045048703014,9.50986452868791,8.4045048703014,9.50986452868791,0,0
"FAR",2018,"Central",0,NA,NA,NA,NA,NA,8186,24023,22474,1636,56319,21138,2749,23887,80206,11,2,1,10,9,2,3640.51779812746,9,1,0,9,8,2,3640.51779812746,0,0,0,0,0,0,0,0,0,0,0,0,5.54077671638994,5.27821670343603,5.54077671638994,5.27821670343603,0,0
"FAR",2019,"Central",0,NA,NA,NA,NA,NA,10297,26127,21508,1798,59730,20246,2525,22771,82501,9,1,0,7,6,0.5,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00150005194093,4.14021164021164,6.00150005194093,4.14021164021164,0,0
"FAR",2020,"Central",0,NA,NA,NA,NA,NA,8685,19739,19434,1479,49337,18567,1822,20389,69726,8,1,0,6,4,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6573977888449,19.219857959067,15.6573977888449,19.219857959067,0,0
"FAR",2021,"Central",0,NA,NA,NA,NA,NA,11728,22853,24910,1730,61221,30048,1711,31759,92980,13,0,0,10,10,0,0,10,0,0,10,10,0,0,1,0,0,1,1,0,1,0,0,1,1,0,3.72293408841787,2.96915945028386,3.65966328403043,2.8115299407668,4.54545454545455,4.54545454545455
"FAT",2005,"Pacific",1,NA,NA,NA,NA,NA,9993,39590,70622,8684,128889,19635,796,20431,149320,6,1,0,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0515559813553,11.4547574703957,10.0515559813553,11.4547574703957,0,0
"FAT",2006,"Pacific",1,NA,NA,NA,NA,NA,15290,30733,75219,10418,131660,22190,1212,23402,155062,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2451530032745,7.2451530032745,7.2451530032745,7.2451530032745,0,0
"FAT",2007,"Pacific",1,NA,NA,NA,NA,NA,18776,27996,76318,8680,131770,25596,836,26432,158202,7,1,1,3,1,0,0,6,1,1,2,1,0,0,3,0,0,3,3,0,1,0,0,1,1,0,3.68034826660609,3.52287762576477,4.75386601756277,4.07048257604545,1.17547351437385,0.237247924080664
"FAT",2008,"Pacific",1,NA,NA,NA,NA,NA,18819,23703,73707,7792,124021,30260,1886,32146,156167,5,0,0,1,0,0,0,2,0,0,1,0,0,0,2,1,1,2,2,2127015.93496009,1,1,1,1,1,2127015.93496009,6.64070223743187,6.73965280204621,8.90711050115267,9.13479762493946,0.974681578129854,1.94936315625971
"FAT",2009,"Pacific",1,NA,NA,NA,NA,NA,11828,24582,48341,6571,91322,28584,3805,32389,123711,7,0,0,4,3,0,0,5,0,0,3,2,0,0,4,1,1,4,3,77908.5958630053,0,0,0,0,0,0,7.57051441171636,3.97051400860298,10.2080162413025,3.97051400860298,2.95488620994064,0
"FAT",2010,"Pacific",1,NA,NA,NA,NA,NA,9794,26019,45273,5849,86935,28285,3844,32129,119064,8,0,0,2,0,0,0,5,0,0,2,0,0,0,3,0,0,3,2,0,1,0,0,1,0,0,2.59747183051175,3.28077480433066,3.0945239671226,3.32244549306804,1.27199946621615,3.07242136064375
"FAT",2011,"Pacific",1,NA,NA,NA,NA,NA,9896,24118,51236,5568,90818,32877,2975,35852,126670,8,0,0,2,1,0,0,5,0,0,2,1,0,0,3,0,0,3,3,0,3,0,0,3,3,0,8.30581590433051,6.09371649832411,10.5163197246589,8.30326296724572,2.41113905012142,2.41113905012142
"FAT",2012,"Pacific",1,NA,NA,NA,NA,NA,10642,23034,43409,5799,82884,34593,3438,38031,120915,6,0,0,3,3,0,0,3,0,0,1,1,0,0,6,1,1,6,6,10596.5074527265,0,0,0,0,0,0,2.27556469772854,3.96313257087235,4.06807025336003,3.96313257087235,0.483059142097061,0
"FAT",2013,"Pacific",1,NA,NA,NA,NA,NA,11830,21779,44710,5205,83524,41866,3674,45540,129064,5,0,0,3,3,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48419246358625,4.92657689017942,4.48419246358625,4.92657689017942,0,0
"FAT",2014,"Pacific",1,NA,NA,NA,NA,NA,13061,22592,43069,5852,84574,31930,3127,35057,119631,13,0,0,8,8,0,0,11,0,0,8,8,0,0,4,0,0,4,3,0,0,0,0,0,0,0,3.17322612384498,1.86224292866689,2.16687263467139,1.86224292866689,6.44387496365917,0
"FAT",2015,"Pacific",1,NA,NA,NA,NA,NA,13587,17057,44492,5400,80536,23206,1384,24590,105126,7,0,0,4,4,0,0,4,0,0,4,4,0,0,2,0,0,2,1,0,2,0,0,2,1,0,3.75301737939022,3.52041118349018,4.35249816139822,4.45319945405417,1.6548346423622,1.6548346423622
"FAT",2016,"Pacific",1,NA,NA,NA,NA,NA,17168,15082,44159,4567,80976,15608,1096,16704,97680,12,0,0,11,9,0,0,10,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9752709820852,3.2051306921481,2.9752709820852,3.2051306921481,0,0
"FAT",2017,"Pacific",1,NA,NA,NA,NA,NA,17540,15085,36814,5915,75354,8433,1804,10237,85591,37,2,1,32,29,0,0,27,1,0,26,25,0,0,4,0,0,4,4,0,2,0,0,2,2,0,2.46365713195421,1.57166085792701,2.50410596669758,1.39860256334934,2.08950541057807,3.90794783472555
"FAT",2018,"Pacific",1,NA,NA,NA,NA,NA,18930,12954,37592,5291,74767,9482,1391,10873,85640,16,0,0,14,14,0,0,15,0,0,13,13,0,0,2,0,0,2,2,0,0,0,0,0,0,0,3.09133305059185,3.56265173587583,3.39075773268416,3.56265173587583,0.695935593853358,0
"FAT",2019,"Pacific",1,NA,NA,NA,NA,NA,20882,12167,39655,4845,77549,11700,2002,13702,91251,28,0,0,22,22,0,0,21,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88339148318083,4.2397875923694,4.88339148318083,4.2397875923694,0,0
"FAT",2020,"Pacific",1,NA,NA,NA,NA,NA,14688,8101,30159,5601,58549,8958,1756,10714,69263,16,1,1,9,6,0,0,9,0,0,8,5,0,0,4,0,0,4,4,0,0,0,0,0,0,0,3.45604532817887,4.956841071906,4.26074467920342,4.956841071906,0.237247924080664,0
"FAT",2021,"Pacific",1,NA,NA,NA,NA,NA,22271,9632,35867,5239,73009,10283,1776,12059,85068,25,2,1,18,18,1,11.2451255192156,20,1,1,18,18,0,0,2,1,1,2,2,7819725.34455627,0,0,0,0,0,0,4.72252223319988,4.75358265088172,4.79845143267156,4.75358265088172,3.77340723980386,0
"FOE",2005,"Central",0,May 2010,2010,0.004,0,0,156,1153,11239,11327,23875,3533,15185,18718,42593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FOE",2006,"Central",0,May 2010,2010,0,0,0,362,1274,12937,10909,25482,3980,14400,18380,43862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7756512493355,0,11.7756512493355,0,0,0
"FOE",2007,"Central",0,May 2010,2010,0,0,0,385,668,12430,9812,23295,2602,12351,14953,38248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,8,7,245192.128939399,7,5,1,6,6,245192.128939399,0,0,0,0,0,0
"FOE",2008,"Central",0,May 2010,2010,0.004,0,0,223,748,8446,9098,18515,2042,9060,11102,29631,1,1,1,0,0,16,0,0,0,0,0,0,0,0,8,4,0,7,6,0,7,4,0,6,5,0,0,0,11.7756512493355,0,0,0
"FOE",2009,"Central",0,May 2010,2010,0.004,0,0,197,483,5884,10556,17120,1251,9610,10861,27981,1,1,1,0,0,0,0,1,1,1,0,0,0,0,6,1,0,6,5,0,3,0,0,3,2,0,3.93282155986052,4.06393811492507,11.7756512493355,11.7756512493355,2.62568327828136,1.49336707012161
"FOE",2010,"Central",0,May 2010,2010,0,236,430,225,476,5838,9528,16067,897,8584,9481,25548,5,0,0,5,5,0,0,5,0,0,5,5,0,0,4,1,1,4,4,86630.5817690691,1,0,0,1,1,0,2.83439616931503,3.11029011277961,3.12196319634349,3.12196319634349,2.47493738552945,3.05192469496021
"FOE",2011,"Central",0,May 2010,2010,1,197,459.15,196,444,4643,8086,13369,1251,10187,11438,24807,6,0,0,6,5,0,0,6,0,0,6,5,0,0,13,6,5,10,9,123469.066351465,4,2,1,4,4,73838.4006015017,0,3.83558856799062,2.13043976462506,2.13043976462506,0,6.39331177303895
"FOE",2012,"Central",0,May 2010,2010,0,363,874.75,191,415,4648,9751,15005,690,7709,8399,23404,5,0,0,4,4,0,0,4,0,0,4,4,0,0,17,5,0,17,15,0,7,2,0,7,7,0,4.00469265019317,3.58530348299007,7.95928055724158,0.652867334898051,2.84157855988481,5.26098128189979
"FOE",2013,"Central",0,May 2010,2010,1,431,773.266666666667,253,326,4668,9468,14715,1052,7812,8864,23579,3,0,0,3,3,0,0,3,0,0,3,3,0,0,26,9,3,20,19,104959.926163631,23,8,2,18,17,85470.0966499338,0,0,0.580291483627601,0.580291483627601,0,0
"FOE",2014,"Central",0,May 2010,2010,1,346,620.5,212,1104,4555,8509,14380,1042,7751,8793,23173,12,0,0,12,12,0,0,11,0,0,11,11,0,0,18,2,0,17,17,0,16,2,0,15,15,0,0,0,2.21897901878931,2.29444175787117,0,0
"FOE",2015,"Central",0,May 2010,2010,1,284,967.25,200,462,5749,8186,14597,971,10421,11392,25989,10,0,0,10,10,0,0,10,0,0,10,10,0,0,10,1,1,5,5,8647.55059993507,6,0,0,4,4,0,0,0,5.01563885017261,5.01563885017261,0,0
"FOE",2016,"Central",0,May 2010,2010,1,224,1287,222,553,4944,7104,12823,899,7874,8773,21596,3,0,0,3,3,0,0,3,0,0,3,3,0,0,6,2,0,6,5,0,4,1,0,4,3,0,4.97321235702073,5.76756375727227,5.28901590487574,5.28901590487574,4.81531058309323,6.12647464656966
"FOE",2017,"Central",0,May 2010,2010,1,213,1221,173,308,4367,3892,8740,667,2790,3457,12197,4,0,0,4,4,0,0,4,0,0,4,4,0,0,8,0,0,5,4,0,3,0,0,1,1,0,0,0,1.30238643605884,1.30238643605884,0,0
"FOE",2018,"Central",0,May 2010,2010,1,191,1372.5,130,417,3732,2609,6888,422,2192,2614,9502,2,0,0,2,2,0,0,2,0,0,2,2,0,0,4,0,0,2,1,0,3,0,0,1,1,0,0,0,1.17572946408087,1.17572946408087,0,0
"FOE",2019,"Central",0,May 2010,2010,1,210,1412.25,252,330,4209,5296,10087,692,6098,6790,16877,4,0,0,3,3,0,0,4,0,0,3,3,0,0,18,7,5,16,15,655903.906314903,9,6,4,7,6,619181.525960911,0,0,1.85472185545,1.85472185545,0,0
"FOE",2020,"Central",0,May 2010,2010,1.0481,208,1553.5,86,271,4753,5086,10196,1489,8144,9633,19829,18,1,0,15,15,0,0,17,1,0,15,15,0,0,26,2,2,26,26,19034.8136972024,14,2,2,14,14,19034.8136972024,2.13620809671684,1.79210084685763,1.45593727402417,1.24922668554449,2.60716482011946,2.45130518559501
"FOE",2021,"Central",0,May 2010,2010,1,126,899.5,111,349,5994,4477,10931,2621,11427,14048,24979,6,1,1,4,4,0,0,5,1,1,4,4,0,0,21,5,2,19,18,6928.12183238871,21,5,2,19,18,6928.12183238871,0,0,3.09332860165559,3.169063370544,0,0
"FSD",2005,"Central",1,NA,NA,NA,NA,NA,7455,28405,28419,3473,67752,18366,3629,21995,89747,6,2,2,3,2,24,833208.624552394,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,15.1679988242914,6.86250720279758,17.3711047689634,11.7756512493355,1.94936315625971,1.94936315625971
"FSD",2006,"Central",1,NA,NA,NA,NA,NA,9655,26270,29378,3199,68502,16808,3048,19856,88358,12,8,6,6,4,409,517253.655962144,4,3,1,2,1,73,461091.232115896,0,0,0,0,0,0,0,0,0,0,0,0,15.7190947152466,4.10991729070218,15.7190947152466,4.10991729070218,0,0
"FSD",2007,"Central",1,NA,NA,NA,NA,NA,9614,26496,25750,3794,65654,12158,3364,15522,81176,10,2,1,1,0,0,0,6,1,0,1,0,0,0,10,0,0,10,9,0,7,0,0,7,7,0,6.48601792898436,4.66768181387576,8.52918157681968,9.38520062584981,4.44285428114904,0.624094260755154
"FSD",2008,"Central",1,NA,NA,NA,NA,NA,8754,25538,19875,2619,56786,4686,1914,6600,63386,6,2,0,1,1,6,5662.34101562013,0,0,0,0,0,0,0,5,1,0,5,4,0,2,0,0,2,1,0,11.3221415931945,3.06217302780198,19.0081016626405,0,2.09898950985946,3.06217302780198
